file_name,category,raw_ovrl,raw_sig,raw_bak,mossformer_ovrl,mossformer_sig,mossformer_bak,frcrn_se_ovrl,frcrn_se_sig,frcrn_se_bak,demucs_ovrl,demucs_sig,demucs_bak
017-4.wav,Control,3.3103589614232383,3.7563737630844116,3.838585396607717,3.598047137260437,3.8811517556508384,4.303506056467692,3.532743662595749,3.787229339281718,4.327651798725128,3.363415072361628,3.7466800212860107,3.974782427151998
021-0.wav,Control,2.4880391120910645,3.18744010925293,2.9747143268585203,2.606729793548584,3.191822385787964,3.3686804294586183,2.757797622680664,3.2340419769287108,3.801983118057251,2.5177947521209716,3.0421650409698486,3.2176958084106446
021-1.wav,Control,2.0607810735702516,2.443361687660217,4.051534938812256,2.0344597458839417,2.3797527670860292,4.1099998474121096,2.0002791047096253,2.4736955165863037,3.9608646631240845,2.154708814620972,2.6631823897361757,4.062472891807556
021-2.wav,Control,2.4258251786231995,3.055587112903595,3.0923927426338196,2.7837469577789307,3.208055794239044,4.085164844989777,2.488858938217163,3.170177698135376,3.1241838335990906,2.6856240034103394,3.1781351566314697,3.84342098236084
021-3.wav,Control,2.7613624036312103,3.465885043144226,3.1222487688064575,2.9682589173316956,3.5170620679855347,3.746961534023285,2.8200994431972504,3.5117194652557373,3.1643025875091553,2.897004008293152,3.5129136443138123,3.576344311237335
021-4.wav,Control,2.7084884643554688,3.102141857147217,3.734287202358246,2.8436360359191895,3.0851598978042603,4.089193403720856,2.8446896076202393,3.1639360189437866,4.0013644099235535,2.7291612029075623,3.0775488018989563,3.834497034549713
022-0.wav,Control,2.3309531211853027,2.8250156130109514,3.237473249435425,2.795609951019287,3.0442613192967007,4.068389415740967,2.625628641673497,2.95352908543178,3.978585856301444,2.693540505000523,2.9946519987923756,3.8619440623692105
022-1.wav,Control,1.8404658317565918,2.162955975532532,3.885936403274536,2.075247359275818,2.3793806076049804,4.028952550888062,1.8676499605178833,2.2079741239547728,3.9036170482635497,2.003349232673645,2.417784309387207,3.9806681156158445
022-2.wav,Control,2.7017064491907754,3.058242360750834,3.929098685582479,2.6492413679758706,3.001201311747233,4.025597055753072,2.385971109072367,2.8922295570373535,4.030578533808391,2.7949389219284058,3.1640766859054565,4.154206832249959
028-1.wav,Control,1.933238908648491,2.354919731616974,3.966918408870697,1.863227665424347,2.278093621134758,3.9366259574890137,1.9245934188365936,2.324307546019554,4.004852205514908,2.0146183371543884,2.5563549995422363,3.9526893496513367
028-4.wav,Control,2.9686796963214874,3.4866267442703247,3.5053715109825134,3.217430680990219,3.4432088136672974,4.224249958992004,3.349785655736923,3.570997178554535,4.315975785255432,3.163295269012451,3.466322749853134,4.068448305130005
034-0.wav,Control,2.4435373544692993,2.851534214886752,3.7513996904546563,2.589342084797946,2.974964640357278,4.137118079445579,2.449106303128329,2.940104853023182,4.027685750614513,2.519310853698037,2.935652581128207,4.0484748320146045
034-1.wav,Control,1.946360775402614,2.4173170157841275,4.0267409937722345,1.9696041686194283,2.5071987765175954,3.9319586413247243,1.9622906276157923,2.46288868359157,4.033829552786691,2.00394412449428,2.564454657690866,3.979612180164882
034-2.wav,Control,1.4923540694372994,1.8936049086706979,1.9427519525800432,2.4533323560442244,2.6374753202710832,4.1232649598802835,2.8044876200812205,3.0771351201193675,4.203280993870327,1.7206215858459473,2.0251826218196323,2.889807258333479
034-3.wav,Control,2.933975672721863,3.3631569862365724,4.03237738609314,3.078816270828247,3.4470783710479735,4.298210287094117,3.1226518869400026,3.5181458711624147,4.247299432754517,3.1199323415756224,3.4645188808441163,4.253604912757874
