file_name,category,raw_ovrl,raw_sig,raw_bak,mossformer_ovrl,mossformer_sig,mossformer_bak,frcrn_se_ovrl,frcrn_se_sig,frcrn_se_bak,demucs_ovrl,demucs_sig,demucs_bak,denoiser_ovrl,denoiser_sig,denoiser_bak,resemble_ovrl,resemble_sig,resemble_bak
293-1.mp3,Dementia,2.4239359753472463,3.084815808704921,3.5527734075273787,2.608594690050398,3.1067191192081998,4.062403542654855,2.450774771826608,3.043865374156407,3.669938394001552,2.5331902844565257,3.060452461242676,3.973841837474278,2.6184676034109935,3.0855704716273715,4.175749404089792,2.6215268884386336,3.113820961543492,4.003002984183175
306-0.mp3,Dementia,2.378570784221996,2.983858661218123,3.476826147599654,2.9614449631084097,3.392674120989713,4.3352601744911885,2.484312328425321,3.030682238665494,3.6359376907348633,2.776448033072732,3.222014557231556,4.2153777642683545,2.8430288379842583,3.237740494988181,4.36441048708829,2.6016592545942827,3.083258802240545,3.9457238153977827
310-0.mp3,Dementia,1.736241388320923,2.343290913105011,2.8737223386764525,2.2898686289787293,2.7988357305526734,4.051528143882751,2.164492094516754,2.7616402864456178,4.072602987289429,2.28494633436203,2.8209110260009767,4.001662349700927,2.1941966891288756,2.6417428731918333,4.0895623683929445,1.9126242756843568,2.4731836795806883,3.337160420417786
311-0.mp3,Dementia,2.177198668320974,2.8084855874379477,3.4284807046254477,2.360573728879293,2.8223063945770264,4.122280836105347,2.178682347138723,2.7357932329177856,3.4806922674179077,2.3913076718648276,2.8636169830958047,4.157029986381531,2.1583573818206787,2.6138066053390503,4.059025287628174,2.2830132246017456,2.748525301615397,4.019565939903259
319-0.mp3,Dementia,1.9389240841070812,2.5402010877927146,3.300664484500885,2.321605235338211,2.8302616079648337,3.9043715596199036,2.1242178281148276,2.7049441933631897,3.6045387188593545,2.2104801734288535,2.7487095991770425,3.7646640737851462,2.2043631772200265,2.6563213070233664,3.9528677264849343,2.1449777086575827,2.632197399934133,3.7457239627838135
325-0.mp3,Dementia,2.9217909574508667,3.5059236117771695,3.452691146305629,3.300070490155901,3.616429431097848,4.252497945513044,3.2336479936327254,3.554847921643938,4.237661838531494,3.1603445325578963,3.522033793585641,4.061809812273298,3.2453150068010603,3.514671972819737,4.240244592939105,3.262594563620431,3.5686491557529996,4.227771077837263
325-1.mp3,Dementia,1.9638728499412537,2.551082491874695,3.269250233968099,2.2954885760943093,2.7373653054237366,4.118009289105733,1.9605321089426677,2.6107634703318277,3.7786923249562583,2.2142483592033386,2.668831944465637,3.9211877584457397,2.3195096055666604,2.74867582321167,4.193257292111714,2.268888274828593,2.68533464272817,3.978338599205017
329-0.mp3,Dementia,2.8557868321736652,3.3513138055801392,3.6378156979878744,3.1396810531616213,3.4722447395324707,4.253665288289388,3.092914263407389,3.4503095308939615,4.170386632283528,2.5907939354578655,3.0364407698313394,4.031371641159057,3.1278350353240967,3.3844184716542562,4.298268604278564,2.985838596026103,3.3612057050069173,4.016379117965698
334-0.mp3,Dementia,2.993414580821991,3.8035959800084433,3.185403048992157,3.2380394538243613,3.5913238724072776,4.024690588315328,3.0158912738164267,3.640988290309906,3.4302629828453064,3.0232893228530884,3.6634604136149087,3.4215245445569358,3.3089659214019775,3.6132832566897073,4.161615411440532,3.215877970059713,3.5392401417096457,4.034792582194011
334-1.mp3,Dementia,2.194257342815399,3.040284585952759,2.513051176071167,2.541262912750244,3.1055291414260866,3.4327093839645384,2.283740293979645,3.0527912378311157,2.7436875820159914,2.2738237261772154,3.0058357238769533,2.80862694978714,3.02048180103302,3.344052720069885,4.12397072315216,2.567296051979065,3.0994911909103395,3.4690710067749024
